complete_address,city,price_total,price,rent,sqm,is_furnished,coords
"ul. Racławicka, Klimzowiec, Centrum, Chorzów, śląskie","Chorzów, śląskie",1700.0,1700.0,,53,True,"(50.288556299999996, 18.97044253093511)"
"ul. 3 Maja, Śródmieście, Katowice, śląskie","Katowice, śląskie",8100.0,8100.0,,200,True,"(50.2598987, 19.0215852)"
"Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2875.0,2750.0,125.0,39,False,"(50.369624, 19.289046489684473)"
"Radzionków, tarnogórski, śląskie","tarnogórski, śląskie",1800.0,1800.0,,60,False,"(50.4015072, 18.90330204760516)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,37,True,"(50.271163, 18.9990507)"
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",6000.0,6000.0,,79,True,"(50.2390698, 18.9970846)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3160.0,2600.0,560.0,41,False,"(50.2598987, 19.0215852)"
"Środula, Sosnowiec, śląskie","Sosnowiec, śląskie",2500.0,2500.0,,35,False,"(50.2949186, 19.1558434)"
"Stroszek - Dąbrowa Miejska, Bytom, śląskie","Bytom, śląskie",1200.0,1200.0,,36,False,"(50.3791429, 18.877518535927766)"
"ul. Koszalińska, Zagórze Południe, Sosnowiec, śląskie","Sosnowiec, śląskie",1501.0,1500.0,1.0,64,True,"(50.271229500000004, 19.215561953947084)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1400.0,1400.0,,44,False,"(50.283912, 19.1126792)"
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",2400.0,2400.0,,50,False,"(50.2598987, 19.0215852)"
"ul. Kolibrów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",1600.0,1600.0,,61,False,"(50.2598987, 19.0215852)"
"ul. Krzywa, Śródmieście, Katowice, śląskie","Katowice, śląskie",3001.0,3000.0,1.0,107,False,"(50.2598987, 19.0215852)"
"ul. Jagiellońska, Śródmieście, Bytom, śląskie","Bytom, śląskie",1200.0,1200.0,,40,False,"(50.3470387, 18.9231857)"
"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,43,True,"(50.2598987, 19.0215852)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2900.0,2900.0,,62,False,"(50.271163, 18.9990507)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1900.0,1900.0,,37,True,"(50.35454355, 18.906154962392353)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",4200.0,3500.0,700.0,43,False,"(50.2710047, 19.0194372)"
"ul. Niepodległości, Bytków, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1400.0,1400.0,,47,False,"(50.3052029, 19.0275635)"
"ul. Wiertnicza, Dąbrówka Mała, Katowice, śląskie","Katowice, śląskie",4870.0,4500.0,370.0,85,False,"(50.2598987, 19.0215852)"
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",6000.0,6000.0,,76,False,"(50.2390698, 18.9970846)"
"ul. Cmentarna, Centrum, Chorzów, śląskie","Chorzów, śląskie",1450.0,1200.0,250.0,15,True,"(50.288556299999996, 18.97044253093511)"
"Zawodzie, Katowice, śląskie","Katowice, śląskie",2350.0,2350.0,,50,True,"(50.2599015, 19.0574279)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2900.0,2900.0,,108,True,"(50.259795, 19.0217063)"
"Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",4500.0,4500.0,,108,False,"(50.2835227, 19.0167987)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2499.0,2499.0,,38,False,"(50.259795, 19.0217063)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,27,False,"(50.259795, 19.0217063)"
"ul. Złota 71, Dąb, Katowice, śląskie","Katowice, śląskie",19001.0,19000.0,1.0,145,False,"(50.2598987, 19.0215852)"
"Brodway, Gołonóg Północny, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2400.0,1800.0,600.0,58,True,"(50.369624, 19.289046489684473)"
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3200.0,2700.0,500.0,31,True,"(50.2598987, 19.0215852)"
"ul. Wojewódzka, Śródmieście, Katowice, śląskie","Katowice, śląskie",3015.0,2600.0,415.0,132,True,"(50.2598987, 19.0215852)"
"ul. Mikołowska, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",3500.0,3500.0,,70,True,"(50.2598987, 19.0215852)"
"ul. Powstańców Śląskich, Czeladź, będziński, śląskie","będziński, śląskie",2502.0,2500.0,2.0,47,True,"(50.415351900000005, 19.113039906701346)"
"ul. Zofii Kossak-Szczuckiej, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3500.0,3500.0,,79,True,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1900.0,1900.0,,42,False,"(50.259795, 19.0217063)"
"ul. Ligocka, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",1500.0,1500.0,,36,True,"(50.2598987, 19.0215852)"
"Braci Mniejszych, Śródmieście, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,33,True,"(50.2598987, 19.0215852)"
"ul. Dworcowa, Śródmieście, Bytom, śląskie","Bytom, śląskie",2502.0,2500.0,2.0,104,False,"(50.3470387, 18.9231857)"
"ul. Marcina Szeligiewicza, Śródmieście, Katowice, śląskie","Katowice, śląskie",2980.0,2500.0,480.0,56,True,"(50.2598987, 19.0215852)"
"Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1200.0,1200.0,,65,True,"(50.3840312, 18.9456429)"
"Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1600.0,1600.0,,70,False,"(50.3840312, 18.9456429)"
"Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",1800.0,1800.0,,60,True,"(50.2216204, 18.9423986)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",900.0,900.0,,43,False,"(50.259795, 19.0217063)"
"ul. Ignacego Chrzanowskiego, Śródmieście, Bytom, śląskie","Bytom, śląskie",2500.0,2000.0,500.0,80,False,"(50.3470387, 18.9231857)"
"ul. Grzegorza Fitelberga, Szombierki, Bytom, śląskie","Bytom, śląskie",1450.0,1085.0,365.0,25,True,"(50.3470387, 18.9231857)"
"Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",2300.0,2300.0,,65,True,"(50.2729677, 19.1292341)"
"ul. Rzeczna, Grabocin, Strzemieszyce Wielkie, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",5000.0,5000.0,,120,True,"(50.369624, 19.289046489684473)"
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",1600.0,1600.0,,28,True,"(50.2774664, 18.9730155)"
"ul. Łagiewnicka, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",2500.0,2500.0,,75,True,"(50.288556299999996, 18.97044253093511)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2350.0,2350.0,,39,True,"(50.259795, 19.0217063)"
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2000.0,2000.0,,49,True,"(50.369624, 19.289046489684473)"
"ul. 11 Listopada, Będzin, będziński, śląskie","będziński, śląskie",3500.0,3500.0,,77,False,"(50.415351900000005, 19.113039906701346)"
"al. Kwiatów, Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",1320.0,1000.0,320.0,25,False,"(50.4356783, 18.8696757)"
"Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",2900.0,2300.0,600.0,50,False,"(50.2932332, 19.1281052)"
"Centrum, Chorzów, śląskie","Chorzów, śląskie",2000.0,1900.0,100.0,30,True,"(50.2968327, 18.9569214)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1980.0,1500.0,480.0,61,False,"(50.283912, 19.1126792)"
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2872.0,2872.0,,61,False,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2350.0,2350.0,,38,True,"(50.259795, 19.0217063)"
"ul. ks. Franciszka Ścigały, Bogucice, Katowice, śląskie","Katowice, śląskie",700.0,700.0,,10,False,"(50.2598987, 19.0215852)"
"ul. Strzelców Bytomskich, Dąbrówka Mała, Katowice, śląskie","Katowice, śląskie",1350.0,1350.0,,20,False,"(50.2598987, 19.0215852)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",2430.0,1600.0,830.0,48,True,"(50.2710047, 19.0194372)"
"Jaworzno, śląskie","Jaworzno, śląskie",2140.0,1500.0,640.0,51,True,"(50.203439, 19.2721559)"
"ul. Warszawska, Śródmieście, Katowice, śląskie","Katowice, śląskie",2600.0,2600.0,,71,True,"(50.2598987, 19.0215852)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2801.0,2800.0,1.0,30,True,"(50.271163, 18.9990507)"
"ul. Katowicka, Świętochłowice, śląskie","Świętochłowice, śląskie",850.0,850.0,,60,False,"(50.2854551, 18.9308513)"
"ul. Katowicka, Świętochłowice, śląskie","Świętochłowice, śląskie",1199.0,1199.0,,55,False,"(50.2854551, 18.9308513)"
"ul. Rzeźnicza, Śródmieście, Bytom, śląskie","Bytom, śląskie",1700.0,1100.0,600.0,27,True,"(50.3470387, 18.9231857)"
"ul. Katowicka, Świętochłowice, śląskie","Świętochłowice, śląskie",1599.0,1599.0,,150,False,"(50.2854551, 18.9308513)"
"ul. Władysława Orkana, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,59,True,"(50.2598987, 19.0215852)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2872.0,2872.0,,61,False,"(50.2598987, 19.0215852)"
"ul. Wiejska, Zielona, Zielona Pogoria, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2645.0,2295.0,350.0,80,False,"(50.369624, 19.289046489684473)"
"ul. Armii Krajowej, Chorzów Batory, Chorzów, śląskie","Chorzów, śląskie",1500.0,1500.0,,39,False,"(50.288556299999996, 18.97044253093511)"
"Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",750.0,750.0,,50,False,"(50.369624, 19.289046489684473)"
"pl. Andrzeja, Śródmieście, Katowice, śląskie","Katowice, śląskie",1500.0,1500.0,,40,False,"(50.25568845, 19.014630366246834)"
"ul. Klimontowska, Sielec, Sosnowiec, śląskie","Sosnowiec, śląskie",2000.0,2000.0,,44,True,"(50.271229500000004, 19.215561953947084)"
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",1650.0,1650.0,,28,False,"(50.2774664, 18.9730155)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,45,True,"(50.259795, 19.0217063)"
"Jaworzno, śląskie","Jaworzno, śląskie",750.0,750.0,,75,True,"(50.203439, 19.2721559)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2575.0,2575.0,,46,False,"(50.2598987, 19.0215852)"
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",2297.0,2297.0,,80,False,"(50.4654128, 18.833588437116568)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1701.0,1700.0,1.0,46,True,"(50.283912, 19.1126792)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,130,False,"(50.259795, 19.0217063)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,112,False,"(50.259795, 19.0217063)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2728.0,2728.0,,43,False,"(50.2598987, 19.0215852)"
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2266.0,2266.0,,44,False,"(50.2598987, 19.0215852)"
"Sielec, Sosnowiec, śląskie","Sosnowiec, śląskie",1700.0,1700.0,,70,False,"(50.2820814, 19.1416344)"
"Modrzejów, Sosnowiec, śląskie","Sosnowiec, śląskie",790.0,790.0,,42,False,"(50.2417111, 19.1496783)"
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2670.0,2670.0,,47,False,"(50.2598987, 19.0215852)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2601.0,2601.0,,48,False,"(50.2598987, 19.0215852)"
"ul. 23 Czerwca, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",4000.0,4000.0,,102,False,"(50.288556299999996, 18.97044253093511)"
"ul. Hajducka, Centrum, Chorzów, śląskie","Chorzów, śląskie",2454.0,1890.0,564.0,54,False,"(50.288556299999996, 18.97044253093511)"
"ul. Leona Wyczółkowskiego, Śródmieście, Bytom, śląskie","Bytom, śląskie",3500.0,2700.0,800.0,150,True,"(50.3470387, 18.9231857)"
"Kochłowice, Ruda Śląska, śląskie","Ruda Śląska, śląskie",800.0,800.0,,44,False,"(50.251915100000005, 18.910135038436067)"
"Piotrowice-Ochojec, Katowice, śląskie","Katowice, śląskie",4500.0,4500.0,,70,True,"(50.2101785, 18.9829535)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2970.0,2970.0,,64,False,"(50.2598987, 19.0215852)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2610.0,2610.0,,48,False,"(50.2598987, 19.0215852)"
"ul. Koszalińska, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",1782.0,1600.0,182.0,34,True,"(50.2598987, 19.0215852)"
"ul. ks. Augustyna Kordeckiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",1690.0,1290.0,400.0,20,True,"(50.2598987, 19.0215852)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",5000.0,5000.0,,90,False,"(50.283912, 19.1126792)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",6000.0,6000.0,,413,False,"(50.283912, 19.1126792)"
"ul. Sokolska, Koszutka, Katowice, śląskie","Katowice, śląskie",2754.0,2100.0,654.0,42,False,"(50.2598987, 19.0215852)"
"ul. Stara, Reden, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",4950.0,4950.0,,109,True,"(50.369624, 19.289046489684473)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1200.0,600.0,600.0,80,True,"(50.283912, 19.1126792)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1700.0,1700.0,,37,True,"(50.283912, 19.1126792)"
"Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,49,False,"(50.2528384, 18.978335)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2724.0,2724.0,,47,False,"(50.2598987, 19.0215852)"
"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2570.0,2570.0,,47,False,"(50.2598987, 19.0215852)"
"Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2000.0,2000.0,,30,False,"(50.369624, 19.289046489684473)"
"ul. Ignacego Paderewskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3029.0,3029.0,,64,False,"(50.2598987, 19.0215852)"
"ul. Ignacego Paderewskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",1912.0,1912.0,,36,False,"(50.2598987, 19.0215852)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1700.0,1200.0,500.0,38,False,"(50.35454355, 18.906154962392353)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3080.0,2500.0,580.0,35,True,"(50.2598987, 19.0215852)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",800.0,800.0,,25,True,"(50.283912, 19.1126792)"
"Radzionków, tarnogórski, śląskie","tarnogórski, śląskie",2900.0,2900.0,,75,False,"(50.4015072, 18.90330204760516)"
"Myszków, myszkowski, śląskie","myszkowski, śląskie",1450.0,1450.0,,38,False,"(50.5646661, 19.32486156630843)"
"ul. Oświęcimska, Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1200.0,1200.0,,58,True,"(50.3840312, 18.9456429)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2800.0,2800.0,,90,False,"(50.259795, 19.0217063)"
"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2369.0,2369.0,,46,False,"(50.2598987, 19.0215852)"
"Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2500.0,2500.0,,40,True,"(50.369624, 19.289046489684473)"
"Świętochłowice, śląskie","Świętochłowice, śląskie",1390.0,1390.0,,46,False,"(50.2854551, 18.9308513)"
"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",4840.0,4420.0,420.0,45,False,"(50.2352141, 19.0150518)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",4480.0,4000.0,480.0,53,False,"(50.259795, 19.0217063)"
"ul. Towarowa, Śródmieście, Bytom, śląskie","Bytom, śląskie",1850.0,1850.0,,50,True,"(50.3470387, 18.9231857)"
"Będzin, będziński, śląskie","będziński, śląskie",690.0,690.0,,23,False,"(50.3356269, 19.117295061584233)"
"ul. Leszno 1b, Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1490.0,1490.0,,38,False,"(50.271229500000004, 19.215561953947084)"
"ul. Wspólna, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1780.0,1500.0,280.0,30,False,"(50.271229500000004, 19.215561953947084)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",2851.0,2300.0,551.0,40,True,"(50.2598987, 19.0215852)"
"ul. Romana Dmowskiego, Zagórze Północ, Sosnowiec, śląskie","Sosnowiec, śląskie",1900.0,1500.0,400.0,36,True,"(50.271229500000004, 19.215561953947084)"
"Świętochłowice, śląskie","Świętochłowice, śląskie",1650.0,1650.0,,66,False,"(50.2854551, 18.9308513)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1308.0,990.0,318.0,45,False,"(50.35454355, 18.906154962392353)"
"ul. Granitowa, Świętochłowice, śląskie","Świętochłowice, śląskie",2200.0,1500.0,700.0,43,True,"(50.2854551, 18.9308513)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1500.0,1500.0,,36,False,"(50.283912, 19.1126792)"
"Myszków, myszkowski, śląskie","myszkowski, śląskie",2200.0,2200.0,,53,False,"(50.5646661, 19.32486156630843)"
"al. Tadeusza Kościuszki, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1600.0,1600.0,,33,True,"(50.3256858, 19.1866969)"
"Radzionków, tarnogórski, śląskie","tarnogórski, śląskie",1350.0,1250.0,100.0,25,False,"(50.4015072, 18.90330204760516)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2850.0,2850.0,,65,False,"(50.271163, 18.9990507)"
"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",4840.0,4420.0,420.0,45,False,"(50.2352141, 19.0150518)"
"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,44,True,"(50.2598987, 19.0215852)"
"Bańgów, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1500.0,1200.0,300.0,42,True,"(50.32472385, 19.038652289993294)"
"Zawodzie, Katowice, śląskie","Katowice, śląskie",1200.0,1200.0,,35,False,"(50.2599015, 19.0574279)"
"ul. Kielecka, Zagórze Południe, Sosnowiec, śląskie","Sosnowiec, śląskie",2800.0,2800.0,,45,True,"(50.271229500000004, 19.215561953947084)"
"aleja Hugona Kołłątaja, Będzin, będziński, śląskie","będziński, śląskie",1790.0,1490.0,300.0,30,True,"(50.3260301, 19.1289532)"
"Wojciecha Jastrzębowskiego, Będzin, będziński, śląskie","będziński, śląskie",1980.0,1200.0,780.0,31,True,"(50.3193481, 19.1188307)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3000.0,3000.0,,40,False,"(50.259795, 19.0217063)"
"Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1800.0,1800.0,,63,False,"(50.3840312, 18.9456429)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",19001.0,19000.0,1.0,145,True,"(50.2710047, 19.0194372)"
"Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1201.0,1200.0,1.0,44,False,"(50.3840312, 18.9456429)"
"ul. Huberta, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,36,False,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",4500.0,4500.0,,66,False,"(50.259795, 19.0217063)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",2200.0,1800.0,400.0,46,False,"(50.35454355, 18.906154962392353)"
"Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1500.0,1500.0,,42,False,"(50.3050474, 18.9422846)"
"ul. 11 Listopada, Szopienice-Burowiec, Katowice, śląskie","Katowice, śląskie",1090.0,1090.0,,24,False,"(50.2598987, 19.0215852)"
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2600.0,2000.0,600.0,40,True,"(50.2774664, 18.9730155)"
"ul. Joanny, Godula, Ruda Śląska, śląskie","Ruda Śląska, śląskie",1500.0,1100.0,400.0,38,True,"(50.2858001, 18.8747933)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",2450.0,1700.0,750.0,47,True,"(50.2710047, 19.0194372)"
"Zawodzie, Katowice, śląskie","Katowice, śląskie",1300.0,1300.0,,23,False,"(50.2599015, 19.0574279)"
"Okradzionów, Okradzionów, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2000.0,2000.0,,200,False,"(50.3288424, 19.3786515)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",850.0,850.0,,20,False,"(50.259795, 19.0217063)"
"Załęże, Katowice, śląskie","Katowice, śląskie",1550.0,1550.0,,28,False,"(50.2660968, 18.9940596)"
"ul. Strzelców Bytomskich, Dąbrówka Mała, Katowice, śląskie","Katowice, śląskie",1600.0,1600.0,,23,True,"(50.2598987, 19.0215852)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",6300.0,5500.0,800.0,80,True,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2150.0,2150.0,,29,False,"(50.259795, 19.0217063)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1400.0,1400.0,,21,False,"(50.259795, 19.0217063)"
"Sielec, Sosnowiec, śląskie","Sosnowiec, śląskie",2500.0,2500.0,,86,False,"(50.2820814, 19.1416344)"
"Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",3100.0,3100.0,,87,True,"(50.2216204, 18.9423986)"
"Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",1600.0,1600.0,,36,True,"(50.2729677, 19.1292341)"
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",2000.0,2000.0,,40,True,"(50.4654128, 18.833588437116568)"
"ul. Złota, Dąb, Katowice, śląskie","Katowice, śląskie",1801.0,1800.0,1.0,40,True,"(50.2598987, 19.0215852)"
"ul. 1 Maja, Zawodzie, Katowice, śląskie","Katowice, śląskie",1560.0,1100.0,460.0,28,True,"(50.2598987, 19.0215852)"
"Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",1750.0,1750.0,,58,True,"(50.2528384, 18.978335)"
"ul. Koszalińska, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,37,True,"(50.2598987, 19.0215852)"
"Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",800.0,800.0,,13,True,"(50.2216204, 18.9423986)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1499.0,1499.0,,38,False,"(50.259795, 19.0217063)"
"Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",1300.0,1300.0,,34,True,"(50.2528384, 18.978335)"
"ul. Mazowiecka, Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",700.0,700.0,,56,False,"(50.271229500000004, 19.215561953947084)"
"Moniuszki 1/16, Zawada, Śląskie","Zawada, Śląskie",1900.0,1500.0,400.0,26,False,"(50.3921671, 18.6617432)"
